4.07173,4.912,0.01992,0.0169044,0.26422,0.224222,858.443,728.489,1.17839,6.423514988,6.634318519,3.176976902,6.473937508,14.3189,14.31878,8.17601
10.2387,11.21823,0.3162,0.517645,0.65266,1.06846,2038.09,3336.52,0.610843,15.17783503,4.502212631,0.543092673,1.337908005,13.56142,13.56143,8.00131
3.72395,4.47749,0.00764,0.00639144,0.18404,0.153964,534.077,446.796,1.19535,6.130418684,6.846288928,2.335914875,6.178617897,13.57178,13.57177,8.16497
10.39373,11.34125,0.32158,0.535239,0.65684,1.09325,2034.87,3386.84,0.600816,15.20647198,4.353048725,0.524734046,1.304725417,13.71727,13.71728,8.01854
3.8089,4.56281,0.01004,0.00851857,0.20914,0.177447,605.105,513.409,1.1786,6.435648105,7.038804159,2.601488981,6.61119068,13.72467,13.72465,8.16688
10.73394,11.50956,0.32498,0.554264,0.64696,1.10341,1987.28,3389.37,0.586327,15.05522718,3.757028178,0.509994689,1.126753417,14.05837,14.05847,7.71277
3.93915,4.78188,0.015,0.0130972,0.2219,0.193751,719.906,628.583,1.14528,6.862833816,7.052000229,3.414481834,6.511239633,14.06078,14.06078,7.89431
10.52567,11.28203,0.3165,0.519215,0.64128,1.05201,1988.88,3262.73,0.609574,14.62106225,3.924920511,0.521314141,1.174366419,13.84946,13.84921,7.6855
3.85178,4.67406,0.01212,0.0102868,0.20514,0.174112,644.421,546.951,1.1782,6.660421705,6.929686044,3.113841406,6.302800535,13.86796,13.86797,7.93049
10.63644,11.47093,0.32566,0.547279,0.65002,1.09237,2009.77,3377.46,0.595053,15.08171224,3.947058296,0.518858345,1.204480071,13.96115,13.96117,7.84264
3.90572,4.72605,0.0139,0.0119049,0.21564,0.184689,701.332,600.67,1.16758,6.763441877,7.026402958,3.30073219,6.58579168,13.98289,13.98294,7.96901
3.92204,5.29399,0.0355,0.0246327,0.30432,0.211161,980.465,680.323,1.44117,4.752240478,2.766537073,2.293010095,2.587833547,15.04295,15.04324,8.03612
3.43929,4.77119,0.01794,0.0125024,0.22966,0.16005,696.994,485.736,1.43492,4.974067845,2.93721887,2.589911796,2.926860953,14.23041,14.22805,7.79825
3.33182,4.54312,0.01282,0.00858412,0.21808,0.146024,597.874,400.33,1.49345,4.879210602,2.893685359,2.408435291,2.892688936,13.78705,13.78722,8.0895
3.3803,4.94593,0.0227,0.016422,0.24532,0.177474,749.346,542.105,1.38229,4.675377882,2.965102498,2.545742309,2.953107356,14.475,14.47495,7.75148
3.20235,4.66425,0,0,0,0,0,0,1.47654,4.147056825,2.934693624,2.57263819,2.932767314,14.0459,14.04596,7.77176
3.57285,4.81716,0.01924,0.0134135,0.23836,0.166177,740.22,516.057,1.43438,5.212798668,2.887375893,2.696379398,2.873794608,14.29944,14.29929,7.87133
6.82403,7.41595,0.08156,0.0842616,0.34456,0.355973,1349.28,1393.97,0.967938,7.193833723,8.243101747,1.110561509,6.03835002,24.39782,21.25352,9.24981
6.30485,6.87139,0.0732,0.0766,0.29126,0.304789,1265.67,1324.46,0.955613,6.93783677,7.300029997,1.23464492,5.856319089,23.19742,20.15071,9.598
6.42992,6.94364,0.07576,0.0798484,0.29648,0.31248,1289.29,1358.86,0.948797,7.000693902,7.472624571,1.195412271,5.910923193,23.34559,20.34232,9.58295
6.78516,7.275,0.09188,0.105483,0.3335,0.382874,1513.26,1737.3,0.871044,7.627517145,8.88773022,1.174736793,5.966561816,23.63285,21.07236,9.83649
6.54145,7.08557,0.07556,0.0798169,0.2921,0.308556,1226.68,1295.78,0.946667,7.165033359,7.436120258,1.140063888,5.769672196,23.4457,20.65983,9.3462
6.59929,7.12522,0.07732,0.0819975,0.29802,0.316049,1259.6,1335.8,0.942956,7.207900957,7.706012274,1.156729311,5.854604746,23.69977,20.75472,9.33595
5.2646,6.35377,0.10778,0.126327,0.39142,0.458775,1635.35,1916.76,0.853185,7.534747657,6.57694407,1.300108572,4.437134466,20.33146,20.33147,16.03012
4.81237,5.90751,0.0857,0.0980604,0.35948,0.411327,1541.18,1763.46,0.873951,7.184841463,6.551851887,1.7847243,5.028408626,19.60002,19.60006,15.78084
4.89475,5.97512,0.08868,0.101974,0.36342,0.4179,1547.98,1780.04,0.869634,7.232947543,6.570276828,1.717034201,4.958896065,19.73837,19.73837,15.72792
4.83007,5.87996,0.08392,0.094546,0.3537,0.398486,1498.61,1688.37,0.88761,7.094727637,6.415473093,1.895407643,4.928735635,19.69053,19.69694,15.33077
4.92765,5.95709,0.08752,0.0993618,0.35854,0.407052,1506.58,1710.42,0.880821,7.164408599,6.463322705,1.829497997,4.90493601,19.86099,19.86098,15.24469
5.01979,6.06179,0.0923,0.106352,0.36588,0.421582,1533.21,1766.63,0.867873,7.32883414,6.554831264,1.716681786,4.84880535,19.99382,19.99383,15.39514
4.63545,5.10957,0.05224,0.0518011,0.30082,0.298293,1242.18,1231.75,1.00847,5.495929932,5.041137577,1.866809914,4.225062479,18.19692,18.19694,15.89412
4.13117,4.66818,0.03144,0.0300261,0.24956,0.238337,1066.07,1018.12,1.04709,5.424833145,5.080929537,2.108201638,4.516460001,17.41782,17.40792,15.59853
4.27627,4.80974,0.0389,0.0377721,0.27016,0.262326,1146.61,1113.37,1.02986,5.604827917,5.12535929,2.280794495,4.465494537,17.56961,17.56897,15.67521
4.39625,4.86606,0.04136,0.0409189,0.27322,0.270306,1131.25,1119.18,1.01078,5.45159743,5.109214353,2.267045271,4.451268478,17.92736,17.92735,15.18137
4.25155,4.72349,0.0357,0.0340567,0.25962,0.247669,1079.57,1029.87,1.04825,5.326975291,5.064399975,2.313075388,4.470624266,17.70809,17.70809,15.06157
4.3447,4.82337,0.03948,0.0383678,0.26972,0.262122,1119.36,1087.82,1.02899,5.394870133,5.06868765,2.265452579,4.463337148,17.82773,17.82774,15.27442
10.66147,11.82763,0.33554,0.542198,0.64074,1.03537,1840.73,2974.44,0.618851,14.60388808,5.740510549,0.561576065,1.715275781,19.8703,19.86836,8.14207
9.78734,10.392,0.2891,0.446724,0.59928,0.926021,1875.35,2897.84,0.647156,13.93215453,6.523607303,0.647900314,1.811279854,18.71724,18.71718,7.98884
9.93861,10.53106,0.29598,0.466196,0.61064,0.961815,1880.34,2961.71,0.634883,14.05310351,6.175794506,0.61880662,1.77600651,18.93339,18.93339,8.02531
10.31027,10.74842,0.29962,0.484336,0.6,0.969901,1833.35,2963.62,0.61862,14.12880843,5.144079488,0.600506476,1.454690035,19.44192,19.44197,7.7017
10.09262,10.55526,0.29204,0.45447,0.59438,0.924969,1833.2,2852.81,0.642595,13.74583615,5.629132073,0.626164648,1.550238394,19.13394,19.13373,7.6954
10.21524,10.69877,0.29848,0.471753,0.6012,0.950207,1842.37,2911.9,0.632704,13.9581856,5.522235297,0.609170128,1.558476892,19.30242,19.3026,7.77398
4.19435,5.18678,0.0354,0.0316902,0.31382,0.280933,1234.73,1105.34,1.11706,5.948817078,6.008491498,1.911846954,4.799767957,15.87508,15.7607,8.31974
4.11065,4.52898,0.01618,0.0138401,0.1979,0.16928,699.449,598.296,1.16907,5.977630336,4.824222554,2.24983535,3.799007171,14.99014,14.9924,8.06748
3.53566,4.92154,0.00546,0.00484049,0.06562,0.0581746,249.494,221.186,1.12798,4.863857696,5.703596854,1.476269652,4.680630296,15.02437,15.08942,8.77501
4.33779,4.74473,0.02576,0.0234089,0.28174,0.256026,1055.14,958.839,1.10043,6.175059742,5.362642942,2.398937419,4.297993744,15.37403,15.36586,8.10369
4.29078,4.7805,0.0256,0.0231941,0.28366,0.257002,1076.83,975.632,1.10373,6.172562691,5.815030053,2.424315828,4.935025473,15.24761,15.24826,8.25719
4.37579,4.80023,0.02928,0.0269502,0.2977,0.274012,1125.76,1036.18,1.08645,6.204451378,5.818127776,2.475294884,4.979480868,15.40242,15.40108,8.29644
3.55533,4.77203,0.01166,0.00966268,0.14712,0.121919,491.718,407.488,1.2067,6.459551133,6.370629887,1.717737436,5.649975143,13.72579,13.71156,8.62545
2.54646,4.48691,0,0,0,0,0,0,1.23277,1.85370133,2.702336823,0.944750143,2.142108609,12.84398,12.84133,9.10244
2.61389,4.44428,0,0,0,0,0,0,1.21675,1.843864583,2.818990672,0.900759107,2.220923218,13.00759,13.00562,9.1056
3.29227,4.5962,0,0,0,0,0,0,1.17275,4.884621944,5.738060396,1.398702724,4.383604549,13.34838,13.34466,8.4288
3.26265,4.56723,0,0,0,0,0,0,1.18824,4.247531275,5.934405755,1.354988825,4.759687508,13.22415,13.21807,8.52296
3.32621,4.7436,0.00372,0.00321437,0.06198,0.0535556,180.195,155.703,1.1573,5.746015723,6.793746155,1.374214638,6.075990916,13.34908,13.34488,8.7056
11.22166,11.54656,0.22652,0.343747,0.579,0.878641,2029.94,3080.46,0.658972,13.87628096,8.120710451,1.435229828,4.351317384,30.46629,29.53928,8.72381
10.7081,11.05425,0.2071,0.310922,0.55572,0.834311,1991.68,2990.15,0.666083,13.96368025,8.683273353,1.549794247,4.786840934,29.52158,28.27125,8.66695
10.79029,11.13891,0.21238,0.323303,0.56216,0.855767,2005.99,3053.69,0.656908,14.09762499,8.706067506,1.526274325,4.825977613,29.74877,28.44959,8.72128
10.88906,11.19405,0.2094,0.316747,0.55784,0.843811,1953.43,2954.84,0.661096,14.09550279,8.479877662,1.698605292,4.624097284,30.04251,28.71206,8.41319
10.75045,11.12952,0.2077,0.311925,0.55548,0.834222,1960.69,2944.57,0.665866,14.0189287,8.531264758,1.658796987,4.623349374,30.22292,28.34687,8.4452
10.942,11.26014,0.21228,0.320745,0.55968,0.84565,1965.07,2969.12,0.661834,14.04425367,8.635949545,1.694068296,4.729728172,30.01742,28.92916,8.45842
8.52675,8.82354,0.2104,0.302949,0.55292,0.796135,1974.23,2842.64,0.694506,12.51911906,5.570333901,0.563864678,1.659503693,25.45717,25.4541,6.96543
8.29007,8.55658,0.26568,0.472054,0.63042,1.12012,2240.75,3981.31,0.562817,16.73054834,4.464167076,0.672814565,1.276607306,24.74521,24.74487,8.45721
8.44349,8.89823,0.27844,0.504168,0.63826,1.15569,2190.42,3966.16,0.552277,16.94089005,4.703471463,0.663573624,1.325805039,24.88956,24.90829,8.55724
8.54255,8.76449,0.26278,0.467384,0.62464,1.11099,2191.69,3898.16,0.562236,16.84534474,4.264345814,0.675704942,1.228751217,25.24614,25.24448,8.10541
8.39698,8.65971,0.26078,0.45781,0.6237,1.09493,2200.38,3862.86,0.569624,16.70630462,4.364630807,0.684972353,1.252813124,25.02606,25.02532,8.16759
8.66697,8.96728,0.2698,0.478277,0.62946,1.11585,2164.38,3836.81,0.564108,16.85410345,4.578497785,0.676377244,1.28537201,25.16215,25.16173,8.23009
3.47671,5.07375,0.0141,0.0121907,0.16678,0.144196,678.034,586.219,1.15662,2.064077651,0.858377681,0.206933877,0.349134475,14.51232,14.2842,8.29911
4.0733,5.01672,0.0244,0.0224861,0.21184,0.195224,849.161,782.554,1.08511,3.378075985,2.099402812,0.672473379,1.15794681,13.56211,14.71153,8.4318
3.69997,5.15119,0.02306,0.0212331,0.21468,0.197672,855.831,788.028,1.08604,3.456812645,2.161769081,0.558691402,1.053816923,13.27976,14.27975,8.91993
3.89485,5.26237,0.0236,0.0223985,0.20374,0.193368,852.958,809.534,1.05364,3.354074068,1.83154858,0.488100591,0.879762653,13.84781,14.70513,8.41566
3.69484,5.247,0.01998,0.0181238,0.19418,0.17614,780.843,708.301,1.10242,3.247950972,1.846231374,0.483118018,0.95089251,13.48989,14.46171,8.42784
3.97934,5.1014,0.02712,0.0248058,0.23016,0.21052,931.407,851.927,1.09329,3.561881388,2.448678749,0.698604208,1.398606975,13.15043,15.00674,8.52427
8.08365,9.59291,0.25514,0.361704,0.59984,0.850374,2076.56,2943.87,0.705384,12.63967818,7.293704478,0.597117263,1.950475191,11.78054,11.77958,9.00111
7.1753,8.59961,0.2038,0.273844,0.54942,0.73825,2010.56,2701.57,0.744219,12.0821722,8.512627327,0.789227338,2.511099596,10.99629,10.99676,8.8036
7.51862,9.0483,0.22568,0.315308,0.57456,0.802744,2048.6,2862.19,0.715745,12.71490584,9.256258242,0.769152774,2.789749504,11.14355,11.14099,9.00188
7.28937,8.66059,0.20982,0.290041,0.5527,0.764016,1999.1,2763.42,0.723414,12.40935771,7.926077625,0.753670436,2.181180376,11.08128,11.29823,8.69156
7.31887,8.31343,0.1888,0.242805,0.51772,0.665809,1865.02,2398.5,0.77758,11.52093066,6.358572325,0.770771382,1.733352713,11.26569,11.2657,8.02411
7.50983,8.56308,0.2017,0.268153,0.53282,0.708366,1899.72,2525.61,0.752182,11.91093624,6.444802682,0.738297786,1.69916628,11.43003,11.43001,8.17126
10.9971,12.4467,0.37392,0.704524,0.70834,1.33462,2107.19,3970.27,0.530741,16.59997246,3.214526728,0.427565783,1.013880582,14.32199,14.32238,8.82557
4.11976,4.95081,0.02812,0.0262667,0.3088,0.288448,1064.32,994.172,1.07056,6.779971498,6.813905885,2.978602629,6.612035041,14.32576,14.3259,8.74641
10.22439,11.72846,0.34928,0.648899,0.69088,1.28353,2148,3990.6,0.538266,17.05355898,3.744859116,0.499882287,1.1230205,13.54277,13.54251,8.83365
3.77255,4.49457,0.01186,0.0108853,0.2288,0.209996,740.089,679.264,1.08955,7.37965792,7.473329091,2.64976747,7.171455662,13.54599,13.54599,8.72353
10.37397,11.89205,0.35816,0.68531,0.69844,1.33641,2167.93,4148.15,0.522625,17.25491791,3.734696304,0.476924911,1.138162478,13.69526,13.6946,8.97493
3.86505,4.5707,0.01514,0.014205,0.25132,0.2358,832.273,780.876,1.06582,7.362368574,7.448052641,2.828002306,7.234745047,13.7054,13.70543,8.78837
10.67615,12.04379,0.35396,0.680716,0.69066,1.32824,2068.22,3977.48,0.519982,17.30300161,3.328250054,0.489169997,1.006447705,14.00276,14.00051,8.50514
3.95849,4.8062,0.01872,0.0173385,0.26948,0.249593,832.804,771.345,1.07968,7.513893897,7.252188748,3.891412003,6.524878563,14.03444,14.03444,8.15309
10.11532,12.02209,0.36246,0.698189,0.7026,1.35338,2188.85,4216.28,0.519143,17.42222402,4.541441282,0.490685443,1.363623813,13.43736,13.43514,9.30049
3.8666,4.69462,0.01666,0.0155533,0.25844,0.241272,826.539,771.633,1.07116,7.46558588,7.478424587,3.35604328,7.194683283,13.76545,13.91931,8.49399
10.63269,11.97888,0.35586,0.678801,0.69492,1.32556,2103.93,4013.24,0.524248,17.21614715,3.446171066,0.483995996,1.050477302,13.96402,13.95969,8.6402
3.96934,4.76037,0.01942,0.0183557,0.27404,0.259021,891.794,842.919,1.05798,7.390063722,7.408582256,3.483661394,7.171138806,13.97973,13.97999,8.53925
4.19656,5.66368,0.04732,0.0362586,0.34504,0.264384,1166.13,893.538,1.30507,5.031679761,3.18295836,1.779755242,2.511378398,15.01602,15.01509,8.54182
3.64596,5.01802,0.02364,0.0181359,0.27448,0.210573,828.194,635.367,1.30349,5.216776296,3.119980144,1.905465294,3.022421719,13.97046,13.97825,8.47883
3.53483,4.84451,0.02026,0.0150945,0.25876,0.192786,759.078,565.542,1.34221,4.532438201,3.036921635,1.810222501,3.016579654,13.73798,13.7362,8.6423
3.82629,5.27852,0.03092,0.0251976,0.30042,0.244821,951.564,775.456,1.2271,5.712956697,3.320073661,1.971750038,2.976935498,14.40437,14.40476,8.40116
3.63915,5.05022,0.02298,0.0174898,0.27172,0.206802,820.168,624.219,1.31391,5.242112806,3.129583518,1.973388977,3.018976268,13.98308,13.98221,8.39692
3.77477,5.14022,0.02944,0.0231161,0.2972,0.233359,918.389,721.112,1.27357,5.555779733,3.114161273,1.973378751,2.953988998,14.25722,14.2564,8.50435
2.14333,4.04652,0,0,0,0,0,0,1.38549,0.769716049,0.883341108,0.102482354,0.715125345,27.01152,16.14574,9.58501
6.69048,7.2229,0.11432,0.14461,0.37984,0.480481,1706.39,2158.51,0.790541,7.751639008,7.285327568,1.078374519,3.648275948,23.18514,20.29504,11.23714
6.62461,7.34295,0.09224,0.10493,0.33534,0.381474,1511.37,1719.3,0.879063,7.467334426,8.874236717,1.137809736,5.773899959,23.21288,20.67849,9.97856
3.68186,4.63868,0.00642,0.00531797,0.08212,0.0680236,337.441,279.517,1.20723,2.449913008,2.528642617,0.598157423,1.95080771,24.41981,19.08816,8.85602
6.8304,7.38257,0.12054,0.157335,0.3904,0.50957,1784.46,2329.17,0.766137,8.328229529,7.466285821,1.02716789,3.419559495,23.55163,20.66349,11.20679
6.90867,7.48927,0.12322,0.161383,0.39588,0.518489,1821.29,2385.36,0.763527,8.642317428,7.632384615,1.008984592,3.414711803,23.84858,20.77278,11.16393
2.51792,4.31566,0,0,0,0,0,0,1.29991,0.608819555,0.535045045,0.155262116,0.364948788,20.00834,19.83471,13.03982
4.80339,6.05673,0.09654,0.117186,0.38494,0.467261,1653.06,2006.58,0.823822,7.714666457,6.622465111,1.547680626,4.254800227,19.57293,19.57499,16.44566
5.03354,6.33975,0.11334,0.144704,0.41266,0.526855,1766.96,2255.92,0.783251,8.71759941,7.626974819,1.309914657,4.346038257,19.73033,19.73027,17.12446
5.12802,6.23573,0.10626,0.134563,0.39488,0.500058,1668.8,2113.29,0.789669,8.027362076,6.619981976,1.345080494,3.941547633,20.07202,20.07192,16.25157
5.02097,6.15627,0.10376,0.129503,0.39262,0.490031,1672.59,2087.57,0.801215,7.936727136,6.670307173,1.386187202,4.076235412,19.84994,19.8499,16.43733
5.15835,6.36177,0.1138,0.144572,0.40758,0.517793,1718.33,2182.98,0.787149,8.56481368,7.165386356,1.302907048,3.999295911,19.99877,19.99819,16.62518
4.78782,5.30054,0.0646,0.0703162,0.33314,0.362618,1405.31,1529.66,0.918708,6.089030851,5.605227679,1.465738407,3.787952975,18.25573,18.2557,16.98475
4.37144,4.90768,0.04464,0.0472394,0.29224,0.309257,1262.14,1335.64,0.944974,6.212434782,5.366463761,1.924381073,3.820644304,17.41562,17.416,16.9038
4.48189,5.04248,0.0509,0.0534859,0.30492,0.320411,1292.23,1357.88,0.951653,6.080020979,5.456959727,2.059486648,3.931114691,17.93348,17.55902,16.27273
4.50703,5.02996,0.05144,0.0556617,0.30496,0.329988,1273.86,1378.41,0.924154,6.102181097,5.262028068,1.885160215,3.732223627,17.89813,17.89806,16.29663
4.43922,4.93328,0.04748,0.049644,0.29742,0.310976,1261.47,1318.97,0.956409,6.053442928,5.31014954,2.07033077,3.821605206,17.66837,17.6685,16.22195
4.50277,5.0322,0.05144,0.0552303,0.30704,0.329664,1291.77,1386.95,0.931372,6.156265848,5.439977128,1.881490689,3.916341003,17.80654,17.80659,16.55174
10.69824,12.51226,0.36984,0.685999,0.68958,1.27907,2054.11,3810.08,0.539126,16.47902091,4.719058557,0.48819162,1.427515029,19.91554,19.90314,9.05559
9.76619,11.14089,0.32904,0.587513,0.65866,1.17606,2106.23,3760.75,0.560055,16.20587015,5.405838826,0.575153331,1.52760552,18.73475,18.73666,8.94078
9.92241,11.25178,0.33732,0.61745,0.6664,1.21982,2134.51,3907.13,0.546311,16.42985938,5.363306151,0.549125072,1.548020615,18.94523,18.94304,9.04235
10.41434,11.91362,0.3427,0.637965,0.66016,1.22894,1960.31,3649.28,0.537177,16.74502473,4.863198272,0.573132395,1.418470468,19.48931,19.48598,8.56543
10.04019,11.11704,0.32516,0.579946,0.64822,1.15615,2006.59,3578.89,0.560673,15.83510062,4.666682713,0.564094397,1.344032861,19.14311,19.1428,8.55102
10.22876,11.59661,0.3434,0.638983,0.66684,1.24083,2069.56,3850.95,0.537416,16.61716107,4.964850087,0.547038789,1.43866247,19.32326,19.32658,8.8641
4.3843,4.95618,0.0316,0.0263409,0.29452,0.245504,1135.98,946.924,1.19966,5.212210714,5.113292764,1.693714872,4.324687809,15.79946,15.77708,8.17088
3.84147,4.36658,0.01002,0.0079051,0.14238,0.112328,557.028,439.458,1.26754,3.919932557,4.260181003,1.309576053,3.43438232,15.27928,15.28574,7.6555
3.93038,4.64906,0.01766,0.0144854,0.23392,0.19187,884.579,725.566,1.21916,5.051323061,5.215528416,1.608387997,4.492687319,15.15147,15.15077,8.15114
4.1047,4.61075,0.02182,0.018367,0.23618,0.198804,955.469,804.265,1.188,5.255914131,4.883945778,1.751204044,3.95700815,15.48722,15.47992,7.9196
3.93205,4.48627,0.014,0.0112217,0.1875,0.15029,771.674,618.534,1.24758,4.540917436,4.76167051,1.457390442,3.919690988,15.26409,15.26979,7.78915
4.03883,4.56418,0.0193,0.0156103,0.22514,0.182099,905.42,732.327,1.23636,5.142163129,4.993889232,1.815396638,4.167849524,15.37957,15.38427,7.81899
3.16784,4.67666,0,0,0,0,0,0,1.35165,2.253765966,4.253719543,0.957701998,3.190753218,13.71506,13.70643,8.25939
2.74259,4.2775,0,0,0,0,0,0,1.38338,1.725056059,1.960255945,1.057461913,1.579208093,12.94187,12.93148,8.31472
2.82789,4.44356,0,0,0,0,0,0,1.34934,1.702383502,2.592861181,1.041848799,1.97482663,13.09969,13.08636,8.37082
2.65723,4.32333,0,0,0,0,0,0,1.40081,1.725802419,1.652480912,1.136363755,1.443086258,13.04717,13.03888,8.03148
2.78815,4.37649,0,0,0,0,0,0,1.36259,1.727002528,2.376363314,1.129601596,1.841175298,13.25756,13.24394,8.03518
2.86488,4.39053,0,0,0,0,0,0,1.35945,1.719692569,2.909862198,1.113078484,2.185233246,13.37302,13.35621,8.014
11.15185,11.45359,0.2127,0.289857,0.54876,0.747823,1905.03,2596.08,0.73381,11.95986845,7.382954779,1.239190415,4.020694093,30.34559,29.6086,8.30007
10.77151,11.08814,0.1992,0.272773,0.53178,0.728188,1868.74,2558.94,0.730278,11.87099704,7.613865659,1.25967607,4.140061523,29.7328,28.62797,8.2323
10.77483,11.09938,0.20082,0.276365,0.5346,0.735707,1888.63,2599.09,0.726648,11.90567881,7.709032558,1.226923538,4.23010537,29.61643,28.64748,8.35039
